	leaf_4	leaf_13	leaf_8	leaf_5	leaf_18	leaf_6	leaf_17	leaf_10	leaf_19	leaf_3	leaf_20	leaf_7	leaf_9	leaf_2	leaf_15	leaf_1	leaf_14	leaf_12	leaf_11	leaf_16
leaf_4	1.056	0.871	0.871	0.871	0.871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_13	0.871	1.057	0.984	0.984	0.984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_8	0.871	0.984	1.057	1.049	1.049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_5	0.871	0.984	1.049	1.057	1.056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_18	0.871	0.984	1.049	1.056	1.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaf_6	0.0	0.0	0.0	0.0	0.0	1.056	1.034	0.49	0.49	0.49	0.49	0.49	0.49	0.49	0.49	0.49	0.49	0.49	0.49	0.49
leaf_17	0.0	0.0	0.0	0.0	0.0	1.034	1.056	0.49	0.49	0.49	0.49	0.49	0.49	0.49	0.49	0.49	0.49	0.49	0.49	0.49
leaf_10	0.0	0.0	0.0	0.0	0.0	0.49	0.49	1.056	1.045	1.045	1.045	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999
leaf_19	0.0	0.0	0.0	0.0	0.0	0.49	0.49	1.045	1.056	1.051	1.051	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999
leaf_3	0.0	0.0	0.0	0.0	0.0	0.49	0.49	1.045	1.051	1.056	1.053	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999
leaf_20	0.0	0.0	0.0	0.0	0.0	0.49	0.49	1.045	1.051	1.053	1.056	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999
leaf_7	0.0	0.0	0.0	0.0	0.0	0.49	0.49	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	1.057	1.054	0.969	0.969	0.969	0.969	0.94	0.94	0.94
leaf_9	0.0	0.0	0.0	0.0	0.0	0.49	0.49	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	1.054	1.057	0.969	0.969	0.969	0.969	0.94	0.94	0.94
leaf_2	0.0	0.0	0.0	0.0	0.0	0.49	0.49	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.969	0.969	1.057	1.029	1.0070000000000001	1.0070000000000001	0.94	0.94	0.94
leaf_15	0.0	0.0	0.0	0.0	0.0	0.49	0.49	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.969	0.969	1.029	1.057	1.0070000000000001	1.0070000000000001	0.94	0.94	0.94
leaf_1	0.0	0.0	0.0	0.0	0.0	0.49	0.49	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.969	0.969	1.0070000000000001	1.0070000000000001	1.057	1.008	0.94	0.94	0.94
leaf_14	0.0	0.0	0.0	0.0	0.0	0.49	0.49	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.969	0.969	1.0070000000000001	1.0070000000000001	1.008	1.057	0.94	0.94	0.94
leaf_12	0.0	0.0	0.0	0.0	0.0	0.49	0.49	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.94	0.94	0.94	0.94	0.94	0.94	1.056	0.967	0.967
leaf_11	0.0	0.0	0.0	0.0	0.0	0.49	0.49	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.94	0.94	0.94	0.94	0.94	0.94	0.967	1.057	1.027
leaf_16	0.0	0.0	0.0	0.0	0.0	0.49	0.49	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.7909999999999999	0.94	0.94	0.94	0.94	0.94	0.94	0.967	1.027	1.057
